"idElement","idChallenge","IsCheckpoint","Type","idMedia","X","Y","Width","Height","SourceUrl","Headline","MediaType","Uploaded"
2130,24,0,0,2496,12,6,7,2,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN STYLE=""font-size:20;"">Simulation is the ability to interpret and construct dynamic models of real-world process. When we play â€œhouseâ€ we can learn family roles by acting with each other. </SPAN></P>",0,"2012-05-25 05:11:54"
2131,24,1,4,2497,0,10,6,4,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN STYLE=""font-size:20;"">One way we can learn is by visualizing and simulating through play. After watching the kids simulate acting like they are riding a roller coaster, think of something  you know how to do really well that you can act out and have a few friends try and guess what story you are telling or activity you are doing.</SPAN></P>",0,"2012-05-25 05:11:54"
2132,24,1,5,5,0,20,6,8,"","What Do You Think?",0,"2012-05-25 04:23:55"
12,25,0,1,988,0,0,50,50,"http://files/a431183e-3b1b-a705-973b-3072fd276069.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
2133,25,1,3,5359,12,2,12,11,"youtube#RJBcmkBPRAY","From PLAY! 1.0",2,"2012-11-04 22:20:52"
2134,25,0,0,7828,2,23,7,3,"","<div class=""autofill""><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span style=""font-size:28;font-family:Cambria Math;font-weight:bold;"">""We're part of it!""</span></p></div>",0,"2013-04-07 22:42:44"
2136,25,1,3,982,0,2,12,11,"vimeo#33121279","From PLAY! 1.0",2,"2012-05-31 22:40:11"
2137,25,0,0,7825,0,0,12,2,"","<div class=""autofill""><font size=""7"">What is <font color=""#ff0000"">participatory culture</font>?</font></div>",0,"2013-04-07 22:41:16"
2138,25,0,0,7827,0,13,11,10,"","<div class=""autofill""><p class=""p1""><b><font size=""5"">Participatory Culture is ...</font></b></p><p class=""p1""><font size=""5""><font color=""#ff0000"">Inclusive</font> â€“ It provides opportunities for everyone to express themselves creatively, or to engage in activities related to issues they are passionate about</font></p><p class=""p1""><font size=""5""><font color=""#ff0000"">Connected</font> â€“ There are simple ways for people to create and share work and ideas with one another - like via Twitter or WordPress</font></p><p class=""p1""><font size=""5""><font color=""#ff0000"">Collaborative</font> â€“ People can share knowledge and skills with others who want to learn from them</font></p><p class=""p1""><font size=""5""><font color=""#ff0000"">Collective</font> â€“ Each person feels that what they know is an important part of the bigger picture</font></p><p class=""p1""><font size=""5""><font color=""#ff0000"">Social</font> â€“ People are engaging in discussions and activities together related to their contributions</font></p></div>",0,"2013-04-07 22:41:48"
2139,25,1,3,5360,11,23,13,11,"youtube#6oA07oeyi6w","From PLAY! 1.0",2,"2012-11-04 22:23:51"
2140,25,0,0,7826,12,0,12,2,"","<div class=""autofill""><font size=""6"">What does it look like to <font color=""#ff0000"">participate</font>?</font></div>",0,"2013-04-07 22:41:23"
2141,25,0,0,2502,11,13,6,10,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN STYLE=""font-size:18;font-family:Cambria Math;font-weight:bold;"">The 4Cs of Participation are:</SPAN></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN STYLE=""font-size:18;font-weight:bold;"" /></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN STYLE=""font-size:16;font-family:Cambria Math;font-weight:normal;"">1. Connecting â€“ forming affliations through memberships in Communities centered around media</SPAN></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN STYLE=""font-size:16;font-family:Cambria Math;font-weight:normal;"">2. Circulating â€“  how and where we spread media  </SPAN></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN STYLE=""font-size:16;font-family:Cambria Math;font-weight:normal;"">3. Collaborating â€“ working together with others via virtual spaces such as Wikipedia and alternaltive reality games to complete tasks and form new knowlegde  </SPAN></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN STYLE=""font-size:16;font-family:Cambria Math;font-weight:normal;"">4. Creating â€“ we are no longer consumers of media, but â€œcreatorsâ€ too</SPAN></P>",0,"2012-05-25 05:11:58"
2142,25,0,2,,0,26,11,8,"","",,""
2144,25,1,4,5353,0,34,11,13,"","Make your own 60 second How To video about something you want to teach and upload it here.</SPAN></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN STYLE=""font-size:20;font-family:Cambria Math;"" /></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN STYLE=""font-size:20;font-family:Cambria Math;font-weight:bold;"">Challenge:</SPAN><SPAN STYLE=""font-size:20;font-family:Cambria Math;""> How many Cs can you engage with?!</SPAN></P>",0,"2012-11-04 22:08:36"
4538,25,0,5,5368,17,13,7,10,"","Can you identify the ways the 4Cs of Participation were used in the </SPAN><SPAN STYLE=""font-size:18;font-family:Cambria Math;font-weight:bold;font-style:italic;"">How to solve the Rubik's Cube</SPAN><SPAN STYLE=""font-size:18;font-family:Cambria Math;font-weight:bold;""> video by cragezyn?</SPAN></P>",0,"2012-11-04 22:42:53"
4539,25,0,5,5363,11,34,13,13,"","Using the iGeneration video by MCLars above, describe how he sees participatory culture.  In what ways is the video itself ""a part of it""?",0,"2012-11-04 22:31:33"
15,26,0,1,973,0,0,50,50,"http://blog.lib.umn.edu/raim0007/RaeSpot/216.jpg","From PLAY! 1.0",1,"2012-05-31 22:40:11"
2237,26,1,5,5378,17,2,7,7,"","Do you think work and play are inseparaable as Jane Goodall and Jean Piaget do? Why do you think the skills of play are not transferred to adulthood in today's culture?",0,"2012-11-04 22:55:41"
2241,26,0,0,7824,0,21,10,3,"","<div class=""autofill""><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><font size=""4"">Jean Piaget and Jane Goodall capture the value of play by rejecting any simple opposition between play and work, suggesting that<span style=""color: rgb(0, 128, 0); ""> play is the most important work children perform</span>, because it is through play they acquire basic knowledge and skills fundamental to their culture.</font></p></div>",0,"2013-04-07 22:40:08"
2242,26,1,3,976,0,0,10,9,"youtube#zvpG6lkGMVs","From PLAY! 1.0",2,"2012-05-31 22:40:11"
2243,26,0,0,7821,0,19,10,2,"","<div class=""autofill""><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><span style=""font-weight: bold; font-style: italic; ""><font size=""5"" color=""#ff0000"">""Play is the work of childhood."" -Jean Piaget </font></span></p></div>",0,"2013-04-07 22:38:24"
2244,26,1,4,5396,18,23,6,20,"","Show us how you give yourself permission to play by video, or picture, and tell us what skills you have learned from it! ",0,"2012-11-04 23:13:44"
2245,26,0,2,,5,9,5,10,"","",,""
2246,26,1,4,5401,10,11,7,10,"","Share the marshmallow structure you built, and tell us what process was like, and how you felt about the end product. ",0,"2012-11-04 23:23:57"
2247,26,0,2,,17,9,7,12,"","",,""
2249,26,0,0,7823,10,21,14,2,"","<div class=""autofill""><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span style=""font-size: 24px; color: rgb(0, 128, 0); font-style: italic; "">Pleasure</span><span style=""font-size: 24px; color: rgb(128, 0, 128); ""> is the byproduct of play. The search for pleasure is often what motivates play.</span><span style=""font-size: 24px; ""> Play is stress free and offers no burden of winning or losing.&nbsp;</span></p></div>",0,"2013-04-07 22:39:34"
2250,26,1,4,5390,5,24,5,19,"","Share what your passion is and connect it to math. For example I love to dance, and I know I can kick higher than a ninty degree angle.",0,"2012-11-04 23:09:11"
2252,26,0,2,,0,27,5,13,"","",,""
2253,26,0,0,7817,10,0,14,2,"","<div class=""autofill""><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><span style=""font-family:"" georgia,="""" ""times="""" new="""" roman"",="""" times,="""" serif;="""" color:="""" rgb(165,="""" 42,="""" 42);="""" font-weight:="""" bold;="""" font-style:="""" italic;="""" ""=""""><font size=""5"">""You can discover more about a person in an hour of play than in a year of conversation."" - Plato</font></span></p></div>",0,"2013-04-07 22:37:34"
2255,26,0,2,,10,23,8,9,"","",,""
2261,26,0,0,7822,0,9,5,10,"","<div class=""autofill""><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span style=""font-size:20;"">The monkeys have distinctive chararteristics when they want to play, and when they are in danger. Humans have the same charateristics, but because we can tell the difference we put the idea of play and work in two separate  mental brackets. </span><span style=""font-size:20;color:#800080;font-style:normal;"">This changes what lessons we give ourselves </span><span style=""font-size:20;color:#008000;font-weight:bold;font-style:italic;"">permission</span><span style=""font-size:20;color:#800080;font-style:normal;""> to use again and what lessons we don't. </span></p><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span style=""font-size:20;"">Take a look at the girl on the right. Why does it matter whether she is playing house or doing chores?</span></p><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span style=""font-size:16;font-style:italic;"">Game theroist explain this as the concept of the magic circle </span></p></div>",0,"2013-04-07 22:38:31"
4545,26,0,0,7819,10,7,7,4,"","<div class=""autofill"">Through the process of playing and experimenting, monkeys and humans learn new ways of producing different more effective answers to problems.<div><br></div><div>The Marshmallow challenge is a way to test the process of producing the tallest tower made of spaghetti with the marsh mellow on top. Do the marshmallow challenge with as man people as you want.&nbsp;</div></div>",0,"2013-04-07 22:37:57"
4546,26,0,0,7818,10,2,7,5,"","<div class=""autofill""><font size=""4"">Having <font color=""#ff0000""><b>passion</b></font> for a certain subject, makes participation far more likely. &nbsp;Jane Goodall explains Monkeys participate in play learning skills that will ensure their future survival. Passion-based learning can connect one's passion with different subjects, so one has more of an interest in other subjects, and maybe fuel future participation in those subjects. &nbsp;&nbsp;</font></div>",0,"2013-04-07 22:37:42"
4547,26,0,5,5394,10,32,8,11,"","Tell me what you think about you games and how they are connected to play? How do they help, or not help playing to occur?",0,"2012-11-04 23:12:46"
14,27,0,1,965,0,0,50,50,"http://farm5.static.flickr.com/4147/4951006091_99c6dee2a4.jpg","From PLAY! 1.0",1,"2012-05-31 22:40:11"
2094,27,1,5,5437,17,0,7,9,"","Earlier in the movie, Ms. Vito explains that sheâ€™s an out-of-work hairdresser but everyone in her family is a mechanic and sheâ€™s fixed cars all her life -- thatâ€™s how she can serve as an expert witness on automobiles. Think about things you know a lot about. You might have studied them formally or picked them up on your own. On which subject(s) could you serve as an expert witness?",0,"2012-11-05 00:36:48"
2101,27,1,3,5436,0,0,10,9,"youtube#nwEAR2BmD1E","From PLAY! 1.0",2,"2012-11-05 00:36:07"
2103,27,1,4,2481,10,12,7,9,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN STYLE=""font-size:18;color:#008000;font-weight:bold;"">Imagine that one part of the video of â€œThe Wallâ€ got damaged -- the audio still plays but the screen is totally black. Find a new image or video sequence to insert into this  hole.</SPAN></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN STYLE=""font-size:12;font-style:italic;"" /></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN STYLE=""font-size:12;font-style:italic;"">This item invites users to critically read the video. They must figure out the videoâ€™s tone and visual style, then conduct an online search, and share a piece of media that would complement the original. Asking users to explain their reasoning or narrate their process could be a productive extension.  This was somewhat of a â€œtrickâ€ What Do You Think? -- because itâ€™s actually a Your Turn!  The distinction between What Do You Think? and Your Turn is not absolute, however. In general, Your Turn welcomes usersâ€™ productions and What Do You Think? welcomes usersâ€™ reflections. But what do you call a reflective Your Turn or a production-rich What Do You Think? Donâ€™t be held back by semantics -- the important thing is discovering, learning, and teaching!</SPAN></P>",0,"2012-05-25 05:11:50"
